tab,cell,row,col,value,field_type,formula
MF Lease Up,F34,34,F,18.0,user_entry,
MF Lease Up,G34,34,G,0.7083333333333331,user_entry,
MF Lease Up,H34,34,H,0.0,user_entry,
MF Lease Up,I34,34,I,0.0,user_entry,
MF Lease Up,J34,34,J,0.9416666666666662,user_entry,
MF Lease Up,K34,34,K,0.0,user_entry,
MF Lease Up,L34,34,L,0.0,user_entry,
MF Lease Up,M34,34,M,0.0,user_entry,
MF Lease Up,N34,34,N,0.0,user_entry,
MF Lease Up,O34,34,O,0.0,user_entry,
MF Lease Up,P34,34,P,0.0,user_entry,
MF Lease Up,B35,35,B,1.0,user_entry,
MF Lease Up,C35,35,C,Auto,user_entry,
MF Lease Up,F35,35,F,19.0,user_entry,
MF Lease Up,G35,35,G,0.7499999999999998,user_entry,
MF Lease Up,H35,35,H,0.0,user_entry,
MF Lease Up,I35,35,I,0.0,user_entry,
MF Lease Up,J35,35,J,0.9499999999999995,user_entry,
MF Lease Up,K35,35,K,0.0,user_entry,
MF Lease Up,L35,35,L,0.0,user_entry,
MF Lease Up,M35,35,M,0.0,user_entry,
MF Lease Up,N35,35,N,0.0,user_entry,
MF Lease Up,O35,35,O,0.0,user_entry,
MF Lease Up,P35,35,P,0.0,user_entry,
MF Lease Up,B36,36,B,1.0,user_entry,
MF Lease Up,C36,36,C,Auto,user_entry,
MF Lease Up,F36,36,F,20.0,user_entry,
MF Lease Up,G36,36,G,0.7916666666666664,user_entry,
MF Lease Up,H36,36,H,0.0,user_entry,
MF Lease Up,I36,36,I,0.0,user_entry,
MF Lease Up,J36,36,J,0.9583333333333328,user_entry,
MF Lease Up,K36,36,K,0.0,user_entry,
MF Lease Up,L36,36,L,0.0,user_entry,
MF Lease Up,M36,36,M,0.0,user_entry,
MF Lease Up,N36,36,N,0.0,user_entry,
MF Lease Up,O36,36,O,0.0,user_entry,
MF Lease Up,P36,36,P,0.0,user_entry,
MF Lease Up,B37,37,B,1.0,user_entry,
MF Lease Up,C37,37,C,Auto,user_entry,
MF Lease Up,F37,37,F,21.0,user_entry,
MF Lease Up,G37,37,G,0.833333333333333,user_entry,
MF Lease Up,H37,37,H,0.0,user_entry,
MF Lease Up,I37,37,I,0.0,user_entry,
MF Lease Up,J37,37,J,0.9666666666666661,user_entry,
MF Lease Up,K37,37,K,0.0,user_entry,
MF Lease Up,L37,37,L,0.0,user_entry,
MF Lease Up,M37,37,M,0.0,user_entry,
MF Lease Up,N37,37,N,0.0,user_entry,
MF Lease Up,O37,37,O,0.0,user_entry,
MF Lease Up,P37,37,P,0.0,user_entry,
MF Lease Up,B38,38,B,1.0,user_entry,
MF Lease Up,C38,38,C,Auto,user_entry,
MF Lease Up,F38,38,F,22.0,user_entry,
MF Lease Up,G38,38,G,0.8749999999999997,user_entry,
MF Lease Up,H38,38,H,0.0,user_entry,
MF Lease Up,I38,38,I,0.0,user_entry,
MF Lease Up,J38,38,J,0.9749999999999994,user_entry,
MF Lease Up,K38,38,K,0.0,user_entry,
MF Lease Up,L38,38,L,0.0,user_entry,
MF Lease Up,M38,38,M,0.0,user_entry,
MF Lease Up,N38,38,N,0.0,user_entry,
MF Lease Up,O38,38,O,0.0,user_entry,
MF Lease Up,P38,38,P,0.0,user_entry,
MF Lease Up,B39,39,B,1.0,user_entry,
MF Lease Up,C39,39,C,Auto,user_entry,
MF Lease Up,F39,39,F,23.0,user_entry,
MF Lease Up,G39,39,G,0.9166666666666663,user_entry,
MF Lease Up,H39,39,H,0.0,user_entry,
MF Lease Up,I39,39,I,0.0,user_entry,
MF Lease Up,J39,39,J,0.9833333333333327,user_entry,
MF Lease Up,K39,39,K,0.0,user_entry,
MF Lease Up,L39,39,L,0.0,user_entry,
MF Lease Up,M39,39,M,0.0,user_entry,
MF Lease Up,N39,39,N,0.0,user_entry,
MF Lease Up,O39,39,O,0.0,user_entry,
MF Lease Up,P39,39,P,0.0,user_entry,
MF Lease Up,B40,40,B,1.0,user_entry,
MF Lease Up,C40,40,C,Auto,user_entry,
MF Lease Up,F40,40,F,24.0,user_entry,
MF Lease Up,G40,40,G,0.9583333333333329,user_entry,
MF Lease Up,H40,40,H,0.0,user_entry,
MF Lease Up,I40,40,I,0.0,user_entry,
MF Lease Up,J40,40,J,0.991666666666666,user_entry,
MF Lease Up,K40,40,K,0.0,user_entry,
MF Lease Up,L40,40,L,0.0,user_entry,
MF Lease Up,M40,40,M,0.0,user_entry,
MF Lease Up,N40,40,N,0.0,user_entry,
MF Lease Up,O40,40,O,0.0,user_entry,
MF Lease Up,P40,40,P,0.0,user_entry,
