tab,cell,row,col,value,field_type,formula
Site,A21,21,A,Hide,user_entry,
Site,B21,21,B,Hide,user_entry,
Site,C21,21,C,Hide,user_entry,
Site,D21,21,D,Hide,user_entry,
Site,E21,21,E,Hide,user_entry,
Site,F21,21,F,Hide,user_entry,
Site,G21,21,G,Hide,user_entry,
Site,H21,21,H,Hide,user_entry,
Site,I21,21,I,Hide,user_entry,
Site,J21,21,J,Hide,user_entry,
Site,K21,21,K,Hide,user_entry,
Site,L21,21,L,Hide,user_entry,
Site,N21,21,N,Hide,user_entry,
Site,P21,21,P,Show,user_entry,
Site,R21,21,R,Hide,user_entry,
Site,S21,21,S,0x7,user_entry,
Site,Y21,21,Y,Location,user_entry,
Site,AA21,21,AA,Parcel 1,user_entry,
Site,AB21,21,AB,0.0,user_entry,
Site,A22,22,A,Show,user_entry,
Site,B22,22,B,Show,user_entry,
Site,C22,22,C,Show,user_entry,
Site,D22,22,D,Show,user_entry,
Site,E22,22,E,Show,user_entry,
Site,F22,22,F,Show,user_entry,
Site,G22,22,G,Show,user_entry,
Site,H22,22,H,Show,user_entry,
Site,I22,22,I,Hide,user_entry,
Site,J22,22,J,Show,user_entry,
Site,K22,22,K,Show,user_entry,
Site,L22,22,L,Show,user_entry,
Site,N22,22,N,Show,user_entry,
Site,P22,22,P,Show,user_entry,
Site,R22,22,R,Show,user_entry,
Site,S22,22,S,0.5,user_entry,
Site,Y22,22,Y,Land Use,user_entry,
Site,Z22,22,Z,Residential,user_entry,
Site,AA22,22,AA,Parcel 1,user_entry,
Site,AB22,22,AB,Residential,user_entry,
Site,AC22,22,AC,Residential,user_entry,
Site,A23,23,A,Show,user_entry,
Site,B23,23,B,Show,user_entry,
Site,C23,23,C,Show,user_entry,
Site,D23,23,D,Show,user_entry,
Site,E23,23,E,Show,user_entry,
Site,F23,23,F,Show,user_entry,
Site,G23,23,G,Show,user_entry,
Site,H23,23,H,Show,user_entry,
Site,I23,23,I,Show,user_entry,
Site,J23,23,J,Show,user_entry,
Site,K23,23,K,Show,user_entry,
Site,L23,23,L,Show,user_entry,
Site,N23,23,N,Show,user_entry,
Site,P23,23,P,Show,user_entry,
Site,R23,23,R,Show,user_entry,
Site,S23,23,S,0.5,user_entry,
Site,W23,23,W,Current Use,user_entry,
Site,Y23,23,Y,Current Use,user_entry,
Site,AA23,23,AA,Parcel 1,user_entry,
Site,AB23,23,AB,0.0,user_entry,
Site,A24,24,A,Hide,user_entry,
Site,B24,24,B,Auto,user_entry,
Site,C24,24,C,Auto,user_entry,
Site,D24,24,D,Auto,user_entry,
Site,E24,24,E,Auto,user_entry,
Site,F24,24,F,Auto,user_entry,
Site,G24,24,G,Auto,user_entry,
Site,H24,24,H,Auto,user_entry,
Site,I24,24,I,Hide,user_entry,
Site,J24,24,J,Auto,user_entry,
Site,K24,24,K,Auto,user_entry,
Site,L24,24,L,Auto,user_entry,
Site,N24,24,N,Auto,user_entry,
Site,P24,24,P,Show,user_entry,
Site,R24,24,R,Auto,user_entry,
Site,S24,24,S,0x7,user_entry,
Site,Y24,24,Y,Proposed Use,user_entry,
Site,AA24,24,AA,Parcel 1,user_entry,
Site,AB24,24,AB,0.0,user_entry,
Site,A25,25,A,Show,user_entry,
Site,B25,25,B,Show,user_entry,
Site,C25,25,C,Show,user_entry,
Site,D25,25,D,Show,user_entry,
Site,E25,25,E,Show,user_entry,
Site,F25,25,F,Show,user_entry,
Site,G25,25,G,Show,user_entry,
Site,H25,25,H,Show,user_entry,
Site,I25,25,I,Show,user_entry,
Site,J25,25,J,Show,user_entry,
Site,K25,25,K,Show,user_entry,
Site,L25,25,L,Show,user_entry,
Site,N25,25,N,Show,user_entry,
Site,P25,25,P,Show,user_entry,
Site,R25,25,R,Show,user_entry,
Site,S25,25,S,0.5,user_entry,
Site,Y25,25,Y,Highest and Best Use Site as Vacant,user_entry,
Site,AA25,25,AA,Parcel 1,user_entry,
Site,AB25,25,AB,0.0,user_entry,
Site,A26,26,A,Hide,user_entry,
Site,B26,26,B,Hide,user_entry,
Site,C26,26,C,Hide,user_entry,
Site,D26,26,D,Hide,user_entry,
Site,E26,26,E,Hide,user_entry,
Site,F26,26,F,Hide,user_entry,
Site,G26,26,G,Hide,user_entry,
Site,H26,26,H,Hide,user_entry,
Site,I26,26,I,Hide,user_entry,
Site,J26,26,J,Hide,user_entry,
Site,K26,26,K,Hide,user_entry,
Site,L26,26,L,Hide,user_entry,
Site,N26,26,N,Hide,user_entry,
Site,P26,26,P,Hide,user_entry,
Site,R26,26,R,Hide,user_entry,
Site,S26,26,S,0x7,user_entry,
Site,Y26,26,Y,Highest and Best Use Comments Site as Vacant,user_entry,
Site,AB26,26,AB,0.0,user_entry,
Site,A27,27,A,Show,user_entry,
Site,B27,27,B,Show,user_entry,
Site,C27,27,C,Show,user_entry,
Site,D27,27,D,Show,user_entry,
Site,E27,27,E,Show,user_entry,
Site,F27,27,F,Show,user_entry,
Site,G27,27,G,Show,user_entry,
Site,H27,27,H,Show,user_entry,
Site,I27,27,I,Show,user_entry,
Site,J27,27,J,Show,user_entry,
Site,K27,27,K,Show,user_entry,
Site,L27,27,L,Show,user_entry,
Site,N27,27,N,Show,user_entry,
Site,P27,27,P,Show,user_entry,
Site,R27,27,R,Show,user_entry,
Site,S27,27,S,0.5,user_entry,
Site,Y27,27,Y,Highest and Best Use Site as Improved,user_entry,
Site,AB27,27,AB,0.0,user_entry,
Site,A28,28,A,Hide,user_entry,
Site,B28,28,B,Hide,user_entry,
Site,C28,28,C,Hide,user_entry,
Site,D28,28,D,Hide,user_entry,
Site,E28,28,E,Hide,user_entry,
Site,F28,28,F,Hide,user_entry,
Site,G28,28,G,Hide,user_entry,
Site,H28,28,H,Hide,user_entry,
Site,I28,28,I,Hide,user_entry,
Site,J28,28,J,Hide,user_entry,
Site,K28,28,K,Hide,user_entry,
Site,L28,28,L,Hide,user_entry,
Site,N28,28,N,Hide,user_entry,
Site,P28,28,P,Hide,user_entry,
Site,R28,28,R,Hide,user_entry,
Site,S28,28,S,0x7,user_entry,
Site,Y28,28,Y,Highest and Best Use Comments Site as Improved,user_entry,
Site,AA28,28,AA,Parcel 1,user_entry,
Site,AB28,28,AB,0.0,user_entry,
Site,A29,29,A,Hide,user_entry,
Site,B29,29,B,Hide,user_entry,
Site,C29,29,C,Hide,user_entry,
Site,D29,29,D,Hide,user_entry,
Site,E29,29,E,Show,user_entry,
Site,F29,29,F,Show,user_entry,
Site,G29,29,G,Hide,user_entry,
Site,H29,29,H,Hide,user_entry,
Site,I29,29,I,Hide,user_entry,
Site,J29,29,J,Hide,user_entry,
