tab,cell,row,col,value,field_type,formula
Land Comp Profiles,K45,45,K,43.0,user_entry,
Land Comp Profiles,Y45,45,Y,0x2a,user_entry,
Land Comp Profiles,H46,46,H,VeryHidden,user_entry,
Land Comp Profiles,K46,46,K,44.0,user_entry,
Land Comp Profiles,H47,47,H,VeryHidden,user_entry,
Land Comp Profiles,K47,47,K,45.0,user_entry,
Land Comp Profiles,L47,47,L,Major Tenants,user_entry,
Land Comp Profiles,Y47,47,Y,Major Tenants,user_entry,
Land Comp Profiles,H48,48,H,VeryHidden,user_entry,
Land Comp Profiles,K48,48,K,46.0,user_entry,
Land Comp Profiles,Y48,48,Y,0x2a,user_entry,
Land Comp Profiles,H49,49,H,VeryHidden,user_entry,
Land Comp Profiles,K49,49,K,47.0,user_entry,
Land Comp Profiles,H50,50,H,VeryHidden,user_entry,
Land Comp Profiles,K50,50,K,48.0,user_entry,
Land Comp Profiles,H51,51,H,VeryHidden,user_entry,
Land Comp Profiles,K51,51,K,49.0,user_entry,
Land Comp Profiles,AA51,51,AA,0x2a,user_entry,
Land Comp Profiles,AG51,51,AG,0x2a,user_entry,
Land Comp Profiles,H52,52,H,VeryHidden,user_entry,
Land Comp Profiles,K52,52,K,50.0,user_entry,
Land Comp Profiles,AA52,52,AA,0x2a,user_entry,
Land Comp Profiles,AG52,52,AG,0x2a,user_entry,
Land Comp Profiles,H53,53,H,VeryHidden,user_entry,
Land Comp Profiles,K53,53,K,51.0,user_entry,
Land Comp Profiles,AA53,53,AA,0x2a,user_entry,
Land Comp Profiles,AG53,53,AG,0x2a,user_entry,
Land Comp Profiles,H54,54,H,VeryHidden,user_entry,
Land Comp Profiles,K54,54,K,52.0,user_entry,
Land Comp Profiles,AA54,54,AA,0x2a,user_entry,
Land Comp Profiles,AG54,54,AG,0x2a,user_entry,
Land Comp Profiles,H55,55,H,VeryHidden,user_entry,
Land Comp Profiles,K55,55,K,53.0,user_entry,
Land Comp Profiles,AA55,55,AA,0x2a,user_entry,
Land Comp Profiles,AG55,55,AG,0x2a,user_entry,
Land Comp Profiles,H56,56,H,VeryHidden,user_entry,
Land Comp Profiles,K56,56,K,54.0,user_entry,
Land Comp Profiles,AA56,56,AA,0x2a,user_entry,
Land Comp Profiles,AG56,56,AG,0x2a,user_entry,
Land Comp Profiles,H57,57,H,VeryHidden,user_entry,
Land Comp Profiles,K57,57,K,55.0,user_entry,
Land Comp Profiles,AA57,57,AA,0x2a,user_entry,
Land Comp Profiles,AG57,57,AG,0x2a,user_entry,
Land Comp Profiles,H58,58,H,VeryHidden,user_entry,
Land Comp Profiles,K58,58,K,56.0,user_entry,
Land Comp Profiles,AA58,58,AA,0x2a,user_entry,
Land Comp Profiles,AG58,58,AG,0x2a,user_entry,
Land Comp Profiles,H59,59,H,VeryHidden,user_entry,
Land Comp Profiles,K59,59,K,57.0,user_entry,
Land Comp Profiles,AA59,59,AA,0x2a,user_entry,
Land Comp Profiles,AG59,59,AG,0x2a,user_entry,
Land Comp Profiles,H60,60,H,VeryHidden,user_entry,
Land Comp Profiles,K60,60,K,58.0,user_entry,
Land Comp Profiles,AA60,60,AA,0x2a,user_entry,
Land Comp Profiles,AG60,60,AG,0x2a,user_entry,
Land Comp Profiles,H61,61,H,VeryHidden,user_entry,
Land Comp Profiles,K61,61,K,59.0,user_entry,
Land Comp Profiles,L61,61,L,Care Types,user_entry,
Land Comp Profiles,Y61,61,Y,0x2a,user_entry,
Land Comp Profiles,H62,62,H,VeryHidden,user_entry,
Land Comp Profiles,K62,62,K,60.0,user_entry,
Land Comp Profiles,Y62,62,Y,0x2a,user_entry,
Land Comp Profiles,H63,63,H,VeryHidden,user_entry,
Land Comp Profiles,K63,63,K,61.0,user_entry,
Land Comp Profiles,Y63,63,Y,0x2a,user_entry,
Land Comp Profiles,H64,64,H,VeryHidden,user_entry,
Land Comp Profiles,K64,64,K,62.0,user_entry,
Land Comp Profiles,Y64,64,Y,0x2a,user_entry,
Land Comp Profiles,H65,65,H,VeryHidden,user_entry,
Land Comp Profiles,K65,65,K,63.0,user_entry,
