tab,cell,row,col,value,field_type,formula
Sales Grid,C32,32,C,Price/SF,user_entry,
Sales Grid,D32,32,D,,user_entry,
Sales Grid,E32,32,E,-,user_entry,
Sales Grid,F32,32,F,Price Per SF,user_entry,
Sales Grid,G32,32,G,0.0,user_entry,
Sales Grid,I32,32,I,144.78764478764478,user_entry,
Sales Grid,K32,32,K,141.20516047828824,user_entry,
Sales Grid,M32,32,M,63.48225928213575,user_entry,
Sales Grid,O32,32,O,96.91264017721168,user_entry,
Sales Grid,Q32,32,Q,65.82607083256073,user_entry,
Sales Grid,F33,33,F,Transaction Adjustments,user_entry,
Sales Grid,F34,34,F,Property Rights,user_entry,
Sales Grid,G34,34,G,0.0,user_entry,
Sales Grid,I34,34,I,Leased Fee,user_entry,
Sales Grid,J34,34,J,0.0,user_entry,
Sales Grid,K34,34,K,Leased Fee,user_entry,
Sales Grid,L34,34,L,0.0,user_entry,
Sales Grid,M34,34,M,Leased Fee,user_entry,
Sales Grid,N34,34,N,0.0,user_entry,
Sales Grid,O34,34,O,Leased Fee,user_entry,
Sales Grid,P34,34,P,0.0,user_entry,
Sales Grid,Q34,34,Q,Leased Fee,user_entry,
Sales Grid,R34,34,R,0.0,user_entry,
Sales Grid,T34,34,T,0.0,user_entry,
Sales Grid,V34,34,V,0.0,user_entry,
Sales Grid,X34,34,X,0.0,user_entry,
Sales Grid,Z34,34,Z,0.0,user_entry,
Sales Grid,AB34,34,AB,0.0,user_entry,
Sales Grid,F35,35,F,Financing,user_entry,
Sales Grid,G35,35,G,Conventional,user_entry,
Sales Grid,I35,35,I,0.0,user_entry,
Sales Grid,J35,35,J,0.0,user_entry,
Sales Grid,K35,35,K,0.0,user_entry,
Sales Grid,L35,35,L,0.0,user_entry,
Sales Grid,M35,35,M,Conventional,user_entry,
Sales Grid,N35,35,N,0.0,user_entry,
Sales Grid,O35,35,O,N/A,user_entry,
Sales Grid,P35,35,P,0.0,user_entry,
Sales Grid,Q35,35,Q,0.0,user_entry,
Sales Grid,R35,35,R,0.0,user_entry,
Sales Grid,T35,35,T,0.0,user_entry,
Sales Grid,V35,35,V,0.0,user_entry,
Sales Grid,X35,35,X,0.0,user_entry,
Sales Grid,Z35,35,Z,0.0,user_entry,
Sales Grid,AB35,35,AB,0.0,user_entry,
Sales Grid,F36,36,F,Conditions of Sale,user_entry,
Sales Grid,G36,36,G,Cash,user_entry,
Sales Grid,I36,36,I,0.0,user_entry,
Sales Grid,J36,36,J,0.0,user_entry,
Sales Grid,K36,36,K,0.0,user_entry,
Sales Grid,L36,36,L,0.0,user_entry,
Sales Grid,M36,36,M,Typical,user_entry,
Sales Grid,N36,36,N,0.0,user_entry,
Sales Grid,O36,36,O,N/A,user_entry,
Sales Grid,P36,36,P,0.0,user_entry,
Sales Grid,Q36,36,Q,0.0,user_entry,
Sales Grid,R36,36,R,0.0,user_entry,
Sales Grid,T36,36,T,0.0,user_entry,
Sales Grid,V36,36,V,0.0,user_entry,
Sales Grid,X36,36,X,0.0,user_entry,
Sales Grid,Z36,36,Z,0.0,user_entry,
Sales Grid,AB36,36,AB,0.0,user_entry,
Sales Grid,B37,37,B,This row hidden by default,user_entry,
Sales Grid,I37,37,I,0.0,user_entry,
Sales Grid,K37,37,K,0.0,user_entry,
Sales Grid,M37,37,M,0.0,user_entry,
Sales Grid,O37,37,O,0.0,user_entry,
Sales Grid,Q37,37,Q,0.0,user_entry,
Sales Grid,S37,37,S,0xf,user_entry,
Sales Grid,U37,37,U,0xf,user_entry,
Sales Grid,W37,37,W,0xf,user_entry,
Sales Grid,Y37,37,Y,0xf,user_entry,
Sales Grid,AA37,37,AA,0xf,user_entry,
Sales Grid,F38,38,F,Expenditures After Sale,user_entry,
Sales Grid,I38,38,I,0.0,user_entry,
Sales Grid,K38,38,K,0.0,user_entry,
Sales Grid,M38,38,M,0.0,user_entry,
Sales Grid,O38,38,O,0.0,user_entry,
Sales Grid,Q38,38,Q,0.0,user_entry,
Sales Grid,S38,38,S,0.0,user_entry,
Sales Grid,U38,38,U,0.0,user_entry,
Sales Grid,W38,38,W,0.0,user_entry,
Sales Grid,Y38,38,Y,0.0,user_entry,
Sales Grid,AA38,38,AA,0.0,user_entry,
Sales Grid,B39,39,B,This row hidden by default,user_entry,
Sales Grid,I39,39,I,0.0,user_entry,
Sales Grid,K39,39,K,0.0,user_entry,
Sales Grid,M39,39,M,0.0,user_entry,
Sales Grid,O39,39,O,0.0,user_entry,
Sales Grid,Q39,39,Q,0.0,user_entry,
Sales Grid,S39,39,S,0xf,user_entry,
Sales Grid,U39,39,U,0xf,user_entry,
Sales Grid,W39,39,W,0xf,user_entry,
Sales Grid,Y39,39,Y,0xf,user_entry,
Sales Grid,AA39,39,AA,0xf,user_entry,
Sales Grid,B40,40,B,Show 2nd Trend,user_entry,
Sales Grid,F40,40,F,Adjusted Price/SF,user_entry,
Sales Grid,I40,40,I,144.78764478764478,user_entry,
Sales Grid,K40,40,K,141.20516047828824,user_entry,
Sales Grid,M40,40,M,63.48225928213575,user_entry,
Sales Grid,O40,40,O,96.91264017721168,user_entry,
Sales Grid,Q40,40,Q,65.82607083256073,user_entry,
Sales Grid,S40,40,S,0.0,user_entry,
Sales Grid,U40,40,U,0.0,user_entry,
Sales Grid,W40,40,W,0.0,user_entry,
Sales Grid,Y40,40,Y,0.0,user_entry,
Sales Grid,AA40,40,AA,0.0,user_entry,
Sales Grid,F41,41,F,Market Trends Through,user_entry,
Sales Grid,G41,41,G,0.0,user_entry,
Sales Grid,H41,41,H,0.0,user_entry,
Sales Grid,I41,41,I,0.0,user_entry,
Sales Grid,K41,41,K,0.0,user_entry,
Sales Grid,M41,41,M,0.0,user_entry,
Sales Grid,O41,41,O,0.0,user_entry,
Sales Grid,Q41,41,Q,0.0,user_entry,
Sales Grid,S41,41,S,0.0,user_entry,
Sales Grid,U41,41,U,0.0,user_entry,
Sales Grid,W41,41,W,0.0,user_entry,
Sales Grid,Y41,41,Y,0.0,user_entry,
Sales Grid,AA41,41,AA,0.0,user_entry,
Sales Grid,F42,42,F,Adjusted Price/SF,user_entry,
Sales Grid,I42,42,I,144.78764478764478,user_entry,
Sales Grid,K42,42,K,141.20516047828824,user_entry,
Sales Grid,M42,42,M,63.48225928213575,user_entry,
Sales Grid,O42,42,O,96.91264017721168,user_entry,
Sales Grid,Q42,42,Q,65.82607083256073,user_entry,
Sales Grid,S42,42,S,0.0,user_entry,
Sales Grid,U42,42,U,0.0,user_entry,
Sales Grid,W42,42,W,0.0,user_entry,
Sales Grid,Y42,42,Y,0.0,user_entry,
Sales Grid,AA42,42,AA,0.0,user_entry,
Sales Grid,B43,43,B,Subsequent Trends,user_entry,
Sales Grid,F43,43,F,Subsequent Trends Ending,user_entry,
Sales Grid,G43,43,G,0.0,user_entry,
Sales Grid,H43,43,H,0.0,user_entry,
Sales Grid,I43,43,I,0.0,user_entry,
Sales Grid,K43,43,K,0.0,user_entry,
Sales Grid,M43,43,M,0.0,user_entry,
Sales Grid,O43,43,O,0.0,user_entry,
Sales Grid,Q43,43,Q,0.0,user_entry,
Sales Grid,S43,43,S,0.0,user_entry,
Sales Grid,U43,43,U,0.0,user_entry,
Sales Grid,W43,43,W,0.0,user_entry,
Sales Grid,Y43,43,Y,0.0,user_entry,
Sales Grid,AA43,43,AA,0.0,user_entry,
Sales Grid,F44,44,F,Adjusted Price/SF,user_entry,
Sales Grid,I44,44,I,144.78764478764478,user_entry,
Sales Grid,K44,44,K,141.20516047828824,user_entry,
Sales Grid,M44,44,M,63.48225928213575,user_entry,
Sales Grid,O44,44,O,96.91264017721168,user_entry,
Sales Grid,Q44,44,Q,65.82607083256073,user_entry,
Sales Grid,S44,44,S,0.0,user_entry,
Sales Grid,U44,44,U,0.0,user_entry,
Sales Grid,W44,44,W,0.0,user_entry,
Sales Grid,Y44,44,Y,0.0,user_entry,
Sales Grid,AA44,44,AA,0.0,user_entry,
Sales Grid,B45,45,B,Adjustment Format:,user_entry,
Sales Grid,C45,45,C,All,user_entry,
Sales Grid,D45,45,D,,user_entry,
Sales Grid,F45,45,F,Characteristics Adjustments,user_entry,
Sales Grid,E46,46,E,S,user_entry,
Sales Grid,F46,46,F,Location,user_entry,
Sales Grid,D47,47,D,Quant,user_entry,
Sales Grid,E47,47,E,S,user_entry,
Sales Grid,F47,47,F,% Adjustment,user_entry,
Sales Grid,I47,47,I,0.0,user_entry,
Sales Grid,K47,47,K,0.0,user_entry,
Sales Grid,M47,47,M,0.0,user_entry,
Sales Grid,O47,47,O,0.0,user_entry,
Sales Grid,Q47,47,Q,0.0,user_entry,
Sales Grid,S47,47,S,0.0,user_entry,
Sales Grid,U47,47,U,0.0,user_entry,
Sales Grid,W47,47,W,0.0,user_entry,
Sales Grid,Y47,47,Y,0.0,user_entry,
Sales Grid,AA47,47,AA,0.0,user_entry,
Sales Grid,D48,48,D,Qual,user_entry,
Sales Grid,E48,48,E,S,user_entry,
Sales Grid,F48,48,F,Qualitative,user_entry,
Sales Grid,I48,48,I,Similar,user_entry,
Sales Grid,K48,48,K,Similar,user_entry,
Sales Grid,M48,48,M,Similar,user_entry,
Sales Grid,O48,48,O,Similar,user_entry,
Sales Grid,Q48,48,Q,Similar,user_entry,
Sales Grid,S48,48,S,Similar,user_entry,
Sales Grid,U48,48,U,Similar,user_entry,
Sales Grid,W48,48,W,Similar,user_entry,
Sales Grid,Y48,48,Y,Similar,user_entry,
Sales Grid,AA48,48,AA,Similar,user_entry,
Sales Grid,D49,49,D,Quant,user_entry,
Sales Grid,E49,49,E,S,user_entry,
Sales Grid,F49,49,F,$ Adjustment,user_entry,
Sales Grid,I49,49,I,0.0,user_entry,
Sales Grid,K49,49,K,0.0,user_entry,
Sales Grid,M49,49,M,0.0,user_entry,
Sales Grid,O49,49,O,0.0,user_entry,
Sales Grid,Q49,49,Q,0.0,user_entry,
Sales Grid,S49,49,S,0.0,user_entry,
Sales Grid,U49,49,U,0.0,user_entry,
Sales Grid,W49,49,W,0.0,user_entry,
Sales Grid,Y49,49,Y,0.0,user_entry,
Sales Grid,AA49,49,AA,0.0,user_entry,
Sales Grid,E50,50,E,S,user_entry,
Sales Grid,F50,50,F,Condition,user_entry,
Sales Grid,G50,50,G,0.0,user_entry,
Sales Grid,I50,50,I,Good,user_entry,
Sales Grid,K50,50,K,Average,user_entry,
Sales Grid,M50,50,M,Average,user_entry,
Sales Grid,O50,50,O,Good,user_entry,
Sales Grid,Q50,50,Q,Average,user_entry,
Sales Grid,D51,51,D,Quant,user_entry,
