tab,cell,row,col,value,field_type,formula
Land Grid,J37,37,J,0.0,user_entry,
Land Grid,L37,37,L,0.0,user_entry,
Land Grid,N37,37,N,0.0,user_entry,
Land Grid,P37,37,P,0.0,user_entry,
Land Grid,R37,37,R,0.0,user_entry,
Land Grid,T37,37,T,0.0,user_entry,
Land Grid,V37,37,V,0.0,user_entry,
Land Grid,X37,37,X,0.0,user_entry,
Land Grid,Z37,37,Z,0.0,user_entry,
Land Grid,AB37,37,AB,0.0,user_entry,
Land Grid,B38,38,B,This row hidden by default,user_entry,
Land Grid,I38,38,I,0.0,user_entry,
Land Grid,K38,38,K,0.0,user_entry,
Land Grid,M38,38,M,0.0,user_entry,
Land Grid,O38,38,O,0.0,user_entry,
Land Grid,Q38,38,Q,0.0,user_entry,
Land Grid,S38,38,S,0.0,user_entry,
Land Grid,U38,38,U,0.0,user_entry,
Land Grid,W38,38,W,0.0,user_entry,
Land Grid,Y38,38,Y,0.0,user_entry,
Land Grid,AA38,38,AA,0.0,user_entry,
Land Grid,F39,39,F,Expend. After Sale,user_entry,
Land Grid,I39,39,I,0.0,user_entry,
Land Grid,K39,39,K,0.0,user_entry,
Land Grid,M39,39,M,0.0,user_entry,
Land Grid,O39,39,O,0.0,user_entry,
Land Grid,Q39,39,Q,0.0,user_entry,
Land Grid,S39,39,S,0.0,user_entry,
Land Grid,U39,39,U,0.0,user_entry,
Land Grid,W39,39,W,0.0,user_entry,
Land Grid,Y39,39,Y,0.0,user_entry,
Land Grid,AA39,39,AA,0.0,user_entry,
Land Grid,B40,40,B,This row hidden by default,user_entry,
Land Grid,I40,40,I,0.0,user_entry,
Land Grid,K40,40,K,0.0,user_entry,
Land Grid,M40,40,M,0.0,user_entry,
Land Grid,O40,40,O,0.0,user_entry,
Land Grid,Q40,40,Q,0.0,user_entry,
Land Grid,S40,40,S,0.0,user_entry,
Land Grid,U40,40,U,0.0,user_entry,
Land Grid,W40,40,W,0.0,user_entry,
Land Grid,Y40,40,Y,0.0,user_entry,
Land Grid,AA40,40,AA,0.0,user_entry,
Land Grid,B41,41,B,Show 2nd Trend,user_entry,
Land Grid,F41,41,F,Adjusted Price/Acre,user_entry,
Land Grid,I41,41,I,0.0,user_entry,
Land Grid,K41,41,K,0.0,user_entry,
Land Grid,M41,41,M,0.0,user_entry,
Land Grid,O41,41,O,0.0,user_entry,
Land Grid,Q41,41,Q,0.0,user_entry,
Land Grid,S41,41,S,0.0,user_entry,
Land Grid,U41,41,U,0.0,user_entry,
Land Grid,W41,41,W,0.0,user_entry,
Land Grid,Y41,41,Y,0.0,user_entry,
Land Grid,AA41,41,AA,0.0,user_entry,
Land Grid,F42,42,F,Market Trends Through,user_entry,
Land Grid,G42,42,G,0.0,user_entry,
Land Grid,H42,42,H,0.0,user_entry,
Land Grid,I42,42,I,0.0,user_entry,
Land Grid,K42,42,K,0.0,user_entry,
Land Grid,M42,42,M,0.0,user_entry,
Land Grid,O42,42,O,0.0,user_entry,
Land Grid,Q42,42,Q,0.0,user_entry,
Land Grid,S42,42,S,0.0,user_entry,
Land Grid,U42,42,U,0.0,user_entry,
Land Grid,W42,42,W,0.0,user_entry,
Land Grid,Y42,42,Y,0.0,user_entry,
Land Grid,AA42,42,AA,0.0,user_entry,
Land Grid,F43,43,F,Adjusted Price/Acre,user_entry,
Land Grid,I43,43,I,0.0,user_entry,
Land Grid,K43,43,K,0.0,user_entry,
Land Grid,M43,43,M,0.0,user_entry,
Land Grid,O43,43,O,0.0,user_entry,
Land Grid,Q43,43,Q,0.0,user_entry,
Land Grid,S43,43,S,0.0,user_entry,
Land Grid,U43,43,U,0.0,user_entry,
Land Grid,W43,43,W,0.0,user_entry,
Land Grid,Y43,43,Y,0.0,user_entry,
Land Grid,AA43,43,AA,0.0,user_entry,
Land Grid,B44,44,B,Subsequent Trends,user_entry,
Land Grid,C44,44,C,->,user_entry,
Land Grid,F44,44,F,Subsequent Trends Ending,user_entry,
Land Grid,G44,44,G,0.0,user_entry,
Land Grid,H44,44,H,0.0,user_entry,
Land Grid,I44,44,I,0.0,user_entry,
Land Grid,K44,44,K,0.0,user_entry,
Land Grid,M44,44,M,0.0,user_entry,
Land Grid,O44,44,O,0.0,user_entry,
Land Grid,Q44,44,Q,0.0,user_entry,
Land Grid,S44,44,S,0.0,user_entry,
Land Grid,U44,44,U,0.0,user_entry,
Land Grid,W44,44,W,0.0,user_entry,
Land Grid,Y44,44,Y,0.0,user_entry,
Land Grid,AA44,44,AA,0.0,user_entry,
Land Grid,F45,45,F,Adjusted Price/Acre,user_entry,
Land Grid,I45,45,I,0.0,user_entry,
Land Grid,K45,45,K,0.0,user_entry,
Land Grid,M45,45,M,0.0,user_entry,
Land Grid,O45,45,O,0.0,user_entry,
Land Grid,Q45,45,Q,0.0,user_entry,
Land Grid,S45,45,S,0.0,user_entry,
Land Grid,U45,45,U,0.0,user_entry,
Land Grid,W45,45,W,0.0,user_entry,
Land Grid,Y45,45,Y,0.0,user_entry,
Land Grid,AA45,45,AA,0.0,user_entry,
Land Grid,B46,46,B,Adjustment Format:,user_entry,
Land Grid,C46,46,C,All,user_entry,
Land Grid,D46,46,D,,user_entry,
Land Grid,F46,46,F,Characteristics Adjustments,user_entry,
Land Grid,E47,47,E,S,user_entry,
Land Grid,F47,47,F,Location,user_entry,
Land Grid,D48,48,D,Quant,user_entry,
Land Grid,E48,48,E,S,user_entry,
Land Grid,F48,48,F,% Adjustment,user_entry,
Land Grid,I48,48,I,0.0,user_entry,
Land Grid,K48,48,K,0.0,user_entry,
Land Grid,M48,48,M,0.0,user_entry,
Land Grid,O48,48,O,0.0,user_entry,
Land Grid,Q48,48,Q,0.0,user_entry,
Land Grid,S48,48,S,0.0,user_entry,
Land Grid,U48,48,U,0.0,user_entry,
Land Grid,W48,48,W,0.0,user_entry,
Land Grid,Y48,48,Y,0.0,user_entry,
Land Grid,AA48,48,AA,0.0,user_entry,
Land Grid,AD48,48,AD,No adjustments are warranted for Location.,user_entry,
Land Grid,D49,49,D,Qual,user_entry,
Land Grid,E49,49,E,S,user_entry,
Land Grid,F49,49,F,Qualitative,user_entry,
Land Grid,I49,49,I,Similar,user_entry,
Land Grid,K49,49,K,Similar,user_entry,
Land Grid,M49,49,M,Similar,user_entry,
Land Grid,O49,49,O,Similar,user_entry,
Land Grid,Q49,49,Q,Similar,user_entry,
Land Grid,S49,49,S,Similar,user_entry,
Land Grid,U49,49,U,Similar,user_entry,
Land Grid,W49,49,W,Similar,user_entry,
Land Grid,Y49,49,Y,Similar,user_entry,
Land Grid,AA49,49,AA,Similar,user_entry,
Land Grid,D50,50,D,Quant,user_entry,
Land Grid,E50,50,E,S,user_entry,
Land Grid,F50,50,F,$ Adjustment,user_entry,
Land Grid,I50,50,I,0.0,user_entry,
Land Grid,K50,50,K,0.0,user_entry,
Land Grid,M50,50,M,0.0,user_entry,
Land Grid,O50,50,O,0.0,user_entry,
Land Grid,Q50,50,Q,0.0,user_entry,
Land Grid,S50,50,S,0.0,user_entry,
Land Grid,U50,50,U,0.0,user_entry,
Land Grid,W50,50,W,0.0,user_entry,
Land Grid,Y50,50,Y,0.0,user_entry,
Land Grid,AA50,50,AA,0.0,user_entry,
Land Grid,E51,51,E,S,user_entry,
Land Grid,F51,51,F,Acres,user_entry,
Land Grid,G51,51,G,0.0,user_entry,
Land Grid,D52,52,D,Quant,user_entry,
Land Grid,E52,52,E,S,user_entry,
Land Grid,F52,52,F,% Adjustment,user_entry,
Land Grid,I52,52,I,0.0,user_entry,
Land Grid,K52,52,K,0.0,user_entry,
Land Grid,M52,52,M,0.0,user_entry,
Land Grid,O52,52,O,0.0,user_entry,
Land Grid,Q52,52,Q,0.0,user_entry,
Land Grid,S52,52,S,0.0,user_entry,
Land Grid,U52,52,U,0.0,user_entry,
Land Grid,W52,52,W,0.0,user_entry,
Land Grid,Y52,52,Y,0.0,user_entry,
Land Grid,AA52,52,AA,0.0,user_entry,
Land Grid,AD52,52,AD,No adjustments are warranted for Acres.,user_entry,
Land Grid,D53,53,D,Qual,user_entry,
Land Grid,E53,53,E,S,user_entry,
