tab,cell,row,col,value,field_type,formula
Sale Comp Profiles,N51,51,N,PGI,user_entry,
Sale Comp Profiles,T51,51,T,PGI per Unit,user_entry,
Sale Comp Profiles,AA51,51,AA,PGI,user_entry,
Sale Comp Profiles,AG51,51,AG,PGI per Unit,user_entry,
Sale Comp Profiles,H52,52,H,VeryHidden,user_entry,
Sale Comp Profiles,K52,52,K,50.0,user_entry,
Sale Comp Profiles,N52,52,N,EGI,user_entry,
Sale Comp Profiles,T52,52,T,EGI per Unit,user_entry,
Sale Comp Profiles,AA52,52,AA,EGI,user_entry,
Sale Comp Profiles,AG52,52,AG,EGI per Unit,user_entry,
Sale Comp Profiles,H53,53,H,VeryHidden,user_entry,
Sale Comp Profiles,K53,53,K,51.0,user_entry,
Sale Comp Profiles,N53,53,N,Expense Ratio,user_entry,
Sale Comp Profiles,T53,53,T,EGIM,user_entry,
Sale Comp Profiles,AA53,53,AA,Expense Ratio,user_entry,
Sale Comp Profiles,AG53,53,AG,EGIM,user_entry,
Sale Comp Profiles,H54,54,H,VeryHidden,user_entry,
Sale Comp Profiles,K54,54,K,52.0,user_entry,
Sale Comp Profiles,N54,54,N,NOI,user_entry,
Sale Comp Profiles,T54,54,T,NOI per Unit,user_entry,
Sale Comp Profiles,AA54,54,AA,NOI,user_entry,
Sale Comp Profiles,AG54,54,AG,NOI per Unit,user_entry,
Sale Comp Profiles,H55,55,H,VeryHidden,user_entry,
Sale Comp Profiles,K55,55,K,53.0,user_entry,
Sale Comp Profiles,AA55,55,AA,0x2a,user_entry,
Sale Comp Profiles,AG55,55,AG,0x2a,user_entry,
Sale Comp Profiles,H56,56,H,VeryHidden,user_entry,
Sale Comp Profiles,K56,56,K,54.0,user_entry,
Sale Comp Profiles,AA56,56,AA,0x2a,user_entry,
Sale Comp Profiles,AG56,56,AG,0x2a,user_entry,
Sale Comp Profiles,H57,57,H,VeryHidden,user_entry,
Sale Comp Profiles,K57,57,K,55.0,user_entry,
Sale Comp Profiles,AA57,57,AA,0x2a,user_entry,
Sale Comp Profiles,AG57,57,AG,0x2a,user_entry,
